"vf","ematerial","fmaterial","c44","e15","q15","μ11","ϵ11","α11","ρ"
0.35,4,4,2.795091293222786e10,0.001727769972363687,2.7503047168798304e-6,0.002131510872549541,2.1523791043596355e-10,4.736690317468006e-10,6240.
0.39999999999999997,4,4,2.7378715690927097e10,0.0020892901557080495,2.880061667743048e-6,0.001905458811219004,2.4039625876223697e-10,4.234352311541474e-10,6360.
0.44999999999999996,4,4,2.6817079339417862e10,0.0025123455446894698,2.9984982584187964e-6,0.0016923038080490435,2.7017109977125225e-10,3.7606744216655104e-10,6480.
0.49999999999999994,4,4,2.6265723801278847e10,0.0030158458021906534,3.1063382822650565e-6,0.0014912827334472396,3.0597015890533577e-10,3.313960799962104e-10,6600.
0.5499999999999999,4,4,2.572438920874819e10,0.003626986399008559,3.204265588971108e-6,0.001301672630235761,3.498184391753335e-10,2.8926048687080873e-10,6720.
0.6,4,4,2.519282882038172e10,0.004386466852305887,3.2929378622916082e-6,0.001122774446077004,4.0474690907351864e-10,2.495053168984834e-10,6840.
0.65,4,4,2.4670804730306667e10,0.005358160195154991,3.372986325895213e-6,0.0009539097172821596,4.755127741056887e-10,2.1197979891697404e-10,6960.
0.7000000000000001,4,4,2.4158085129087822e10,0.006648432404090004,3.445007580762565e-6,0.0007944223723238156,5.700385845290671e-10,1.7653813683585086e-10,7080.
0.7500000000000001,4,4,2.3654442271344173e10,0.008448615948114174,3.509547036258429e-6,0.0006436820371365874,7.025761102248857e-10,1.4304024318405053e-10,7200.
0.8000000000000002,4,4,2.315965021514736e10,0.011141117216066986,3.567063182783643e-6,0.0005010872281717349,9.016103421763854e-10,1.1135244626997633e-10,7320.
0.8500000000000002,4,4,2.267348010451544e10,0.015617424416730925,3.617828154751568e-6,0.00036606779266360715,1.2335480847765585e-9,8.134802524723937e-11,7440.000000000001
0.9000000000000002,4,4,2.2195682911870304e10,0.024548055191703225,3.6615393109999064e-6,0.00023808642530628188,1.8973170925132538e-9,5.290751833837471e-11,7560.
0.9500000000000003,4,4,2.1725870479847466e10,0.05123906000917601,3.6946208197581644e-6,0.00011663930706065149,3.884092165847754e-9,2.5918663834874617e-11,7680.
0.05,4,5,3.8521861470566534e11,0.00043647892675825045,4.671039817908342e-6,0.004290396719882842,1.2937066543644053e-10,1.71615866878337e-9,5140.
0.1,4,5,3.5174456837937994e11,0.0007386378096356569,4.99144863203114e-6,0.003891190249741729,1.4346380927397345e-10,1.5564760681859347e-9,5280.
0.15000000000000002,4,5,3.223312727103795e11,0.0010358645183327418,5.2603365613159494e-6,0.003540870595271524,1.582105174470105e-10,1.4163481940879776e-9,5420.
0.2,4,5,2.952781180123072e11,0.0013440693383269223,5.508852207057982e-6,0.0032186164065515074,1.743684525987336e-10,1.2874465058547669e-9,5560.
0.25,4,5,2.6999825308402448e11,0.0016723267298284139,5.738629301150107e-6,0.0029175735966948486,1.924660700298325e-10,1.1670293683591584e-9,5700.
0.3,4,5,2.462204540796681e11,0.0020288326060971416,5.947465780925295e-6,0.002634681753944925,2.1304573500899908e-10,1.0538726165642086e-9,5840.
0.35,4,5,2.2379092303802774e11,0.002422809866199204,6.133346717426859e-6,0.002368233207147758,2.367558428531297e-10,9.47293181632213e-10,5980.
0.39999999999999997,4,5,2.0260536904781982e11,0.0028657801519517984,6.29519607006792e-6,0.0021170593309697153,2.644284823617286e-10,8.46823612959393e-10,6120.
0.44999999999999996,4,5,1.8258185527396365e11,0.00337298916328148,6.432877987576421e-6,0.0018802160931270513,2.9717878836641196e-10,7.520862970094432e-10,6260.
0.49999999999999994,4,5,1.6364912001143323e11,0.00396546104636195,6.547010421690173e-6,0.0016568555646797492,3.3655504799132805e-10,6.627420613472188e-10,6400.
0.5499999999999999,4,5,1.457414642954779e11,0.004673314190261604,6.638751112985885e-6,0.0014461744365283043,3.8478442719331417e-10,5.784695811020954e-10,6540.
0.6,4,5,1.2879659740120273e11,0.005541506487094401,6.709605166527341e-6,0.0012473959501996528,4.452004251108669e-10,4.989581510477528e-10,6680.
0.65,4,5,1.1275483898587167e11,0.006640470692566243,6.761266261760338e-6,0.0010597662175844793,5.2303495999865e-10,4.2390621306275855e-10,6820.
0.7000000000000001,4,5,9.755892674499696e10,0.008087358447089694,6.795488523423529e-6,0.000882556228044649,6.270009049209469e-10,3.5302215810587276e-10,6960.000000000001
0.7500000000000001,4,5,8.315406789264651e10,0.01009274137977254,6.813976350682883e-6,0.0007150655232354723,7.727711229588176e-10,2.860257942374706e-10,7100.
0.8000000000000002,4,5,6.948806065158574e10,0.013077272336637982,6.818261957361256e-6,0.0005566257464865796,9.91669234709091e-10,2.226497616068558e-10,7240.
0.8500000000000002,4,5,5.6511404240629456e10,0.018021290510067952,6.8094755645678234e-6,0.00040660335520587,1.3567136561340905e-9,1.6264060313413265e-10,7380.000000000001
0.9000000000000002,4,5,4.417735442550261e10,0.027860724353068078,6.787557305796004e-6,0.00026440130667018127,2.086606103175476e-9,1.0575938181042055e-10,7520.000000000001
0.9500000000000003,4,5,3.244181828159182e10,0.0572183744334632,6.745910185446263e-6,0.00012945976811550453,4.270668382676948e-9,5.1781567256843245e-11,7660.
0.05,5,1,4.680072713638536e10,0.0001928824403314158,492.91632566506564,0.00014091497848059403,9.821329573234013e-11,-1.4994970212635367e-14,5260.
0.1,5,1,4.641016377487709e10,0.00033534051895675924,446.6256968216262,0.00012781684875216487,1.0910149020613841e-10,-2.3268055000402052e-14,5220.
0.15000000000000002,5,1,4.604274885918881e10,0.0004839741725770148,406.2362633706573,0.0001163875862509962,1.2057650935077877e-10,-3.042186755269634e-14,5180.
0.2,5,1,4.5688020993414764e10,0.0006460145795106836,369.2099387160412,0.000105909399057005,1.3320578209617816e-10,-3.6936503457734915e-14,5140.
0.25,5,1,4.534139611982862e10,0.0008265057861770657,334.6932730140695,0.00009614088841856166,1.4739515119014075e-10,-4.2970799349016e-14,5100.
0.3,5,1,4.500031071286174e10,0.0010306245546035714,302.2974312282128,0.00008697205607006231,1.6356765504110848e-10,-4.859595050066504e-14,5060.
0.35,5,1,4.466317354439941e10,0.0012645595688368391,271.8033134616602,0.00007834091547321621,1.8223297920547378e-10,-5.385169316949305e-14,5020.
0.39999999999999997,5,1,4.432894954195209e10,0.0015362527589874828,243.06215205111297,0.00007020537963434873,2.040476939245522e-10,-5.876508813605503e-14,4980.
0.44999999999999996,5,1,4.399695454967146e10,0.0018563477141838836,215.95636460871572,0.00006253218853638907,2.2989339556002857e-10,-6.335781287379196e-14,4940.
0.49999999999999994,5,1,4.366673870063171e10,0.002239622661203317,190.38301810497,0.000055292231005718174,2.6099535286287003e-10,-6.764916125773895e-14,4900.
0.5499999999999999,5,1,4.333801353788289e10,0.00270733641550378,166.24677464686957,0.000048458548239234314,2.9911706334202767e-10,-7.165725359242002e-14,4860.
0.6,5,1,4.301060350059126e10,0.003291309586517248,143.45704297202715,0.000042005526981230804,3.468989077005289e-10,-7.539945426638371e-14,4820.
0.65,5,1,4.268441225324605e10,0.004041487864404147,121.92701531859738,0.00003590862614077766,4.084858648654481e-10,-7.889242226489642e-14,4780.
0.7000000000000001,5,1,4.23593986383981e10,0.005041054717092547,101.57351412173618,0.000030144332650423816,4.907818741128937e-10,-8.21519639100471e-14,4740.
0.7500000000000001,5,1,4.2035559059839096e10,0.006439660068682048,82.31713985629003,0.000024690202674436454,6.062078961658218e-10,-8.519269775404676e-14,4700.
0.8000000000000002,5,1,4.171291396736566e10,0.008536444143097992,64.08248299188756,0.000019524921098631804,7.795931448069669e-10,-8.802732239685779e-14,4660.
0.8500000000000002,5,1,4.139149574094114e10,0.012028915740285064,46.79829678722815,0.000014628350065571977,1.0688327863433366e-9,-9.066458242720926e-14,4620.
0.9000000000000002,5,1,4.1071330084571884e10,0.01900718920853891,30.397593738569455,9.981556013360748e-6,1.6474128613076014e-9,-9.310133291797492e-14,4580.
0.9500000000000003,5,1,4.0752347634123505e10,0.039893353310094345,14.817660315131334,5.566813678737048e-6,3.3804006712470198e-9,-9.526738423383708e-14,4539.999999999999
0.05,5,2,1.4106983110854612e10,1.1369775589910243,305.0237988695058,7.331565426111624e-6,0.2607300248808593,-4.389475682704129e-9,8993.5
0.1,5,2,1.4367679153876549e10,1.891446651633375,248.39095482391767,6.0680967200021645e-6,0.20524795835993817,-5.982639127138063e-9,8757.
0.15000000000000002,5,2,1.5725312118388662e10,2.6504982155898937,221.0177731346114,5.49921463233256e-6,0.17693162794588901,-7.2631740853404234e-9,8520.5
0.2,5,2,1.7562748372834652e10,3.451658787874554,202.72366853138107,5.1505912373601725e-6,0.15720052087144462,-8.393633502275654e-9,8284.
0.25,5,2,1.978354091650546e10,4.319415857106446,188.72531039546826,4.91148983889668e-6,0.1416197874075633,-9.423026008406672e-9,8047.5
0.3,5,2,2.240114974703961e10,5.278151144625017,177.23358977264309,4.742173075732673e-6,0.12852287669083473,-1.0372332944535835e-8,7811.
0.35,5,2,2.547984547770111e10,6.3570326027237645,167.41484131367582,4.626093478162603e-6,0.11712552406115698,-1.1253955457891759e-8,7574.5
0.39999999999999997,5,2,2.9127313029473763e10,7.5941084184981795,158.82951977320715,4.557031651914993e-6,0.10700345737881531,-1.2078100446933521e-8,7338.000000000001
0.44999999999999996,5,2,3.350472519641337e10,9.041665218987697,151.2320273609494,4.534941139145665e-6,0.09790481156822389,-1.2855511162640498e-8,7101.5
0.49999999999999994,5,2,3.8851268424499344e10,10.774672844462287,144.48889476529698,4.564942817134987e-6,0.08967165884829884,-1.3599194864733624e-8,6865.
0.5499999999999999,5,2,4.5530519428687195e10,12.905375383986382,138.54580146053567,4.6581582718461695e-6,0.0822048744629651,-1.4326312694912928e-8,6628.5
0.6,5,2,5.411865822608728e10,15.610402530608145,133.42204135469103,4.834579937554379e-6,0.0754501115769537,-1.5061265184799104e-8,6392.
0.65,5,2,6.558302732773282e10,19.185294061967497,129.23123062995037,5.129597681614539e-6,0.06939850105495526,-1.5841779961122263e-8,6155.5
0.7000000000000001,5,2,8.16791416690449e10,24.165511524998443,126.24738421183493,5.608960161654543e-6,0.06410616940387494,-1.6732450584283484e-8,5919.
0.7500000000000001,5,2,1.0595625565413069e11,31.632792037556804,125.08635969099353,6.406986084624617e-6,0.05975607087186032,-1.7859108859912728e-8,5682.5
0.8000000000000002,5,2,1.4683182285860864e11,44.151683500834054,127.27225435779245,7.843654373446847e-6,0.056857130222068904,-1.9514035164726282e-8,5446.
0.8500000000000002,5,2,2.3029111035988773e11,69.63791129273307,137.5923373126763,0.000010908610692908902,0.05708016816498401,-2.2590691272418373e-8,5209.499999999999
0.9000000000000002,5,2,4.957405025133499e11,150.55460710949572,181.97915922852872,0.0000209167395113155,0.0696635828120945,-3.1865063973170054e-8,4972.999999999998
0.9500000000000003,5,2,-5.821871836298658e12,-1774.6768928814458,-911.0426818627619,-0.00021809650872427834,-0.27589882408948185,1.8436032340681976e-7,4736.499999999998
0.05,5,3,4.268589016481824e10,0.0002938611535173451,3.1556019021992914e-6,0.001081682072251118,1.5641844453660188e-10,8.584777902995552e-10,5165.
0.1,5,3,4.237455043374063e10,0.000510757150523473,4.045733266489358e-6,0.0009811248641483153,1.734574964184718e-10,7.786704529314109e-10,5130.
0.15000000000000002,5,3,4.20656096124446e10,0.0007370827724112715,4.815182977439751e-6,0.000892889288679484,1.9128662272323156e-10,7.086421896198084e-10,5095.
0.2,5,3,4.175895229715077e10,0.0009838787738134145,5.5156414611611985e-6,0.0008117260727589675,2.108218317213024e-10,6.442269090540923e-10,5060.
0.25,5,3,4.145451565195404e10,0.0012588448633809404,6.164120376633775e-6,0.0007359063930172829,2.3270199394879394e-10,5.840525283228327e-10,5025.
0.3,5,3,4.115225758544595e10,0.0015698823110890875,6.7682096525007436e-6,0.0006646579755375644,2.5758277404009413e-10,5.275061308358967e-10,4990.
0.35,5,3,4.08521460246916e10,0.0019264361206723138,7.332136800285645e-6,0.0005975498465382326,2.8624799576107335e-10,4.742456730283426e-10,4955.
0.39999999999999997,5,3,4.055415426196948e10,0.002340626287636122,7.858786313048346e-6,0.000534287178186974,3.1970352045666833e-10,4.240371634551699e-10,4920.
0.44999999999999996,5,3,4.025825862626356e10,0.0028286947462048684,8.350479236416098e-6,0.0004746319646391627,3.5929733454605833e-10,3.766917071297726e-10,4885.
0.49999999999999994,5,3,3.996443719924072e10,0.003413191291237049,8.809290228210927e-6,0.0004183705774901298,4.069009742559233e-10,3.320397556864545e-10,4850.
0.5499999999999999,5,3,3.967266904599343e10,0.004126551761714889,9.237171901271863e-6,0.00036530074082482666,4.652065078900171e-10,2.8992076980119405e-10,4815.
0.6,5,3,3.93829337038018e10,0.005017322147232254,9.635993335788114e-6,0.00031522693851362396,5.382431271298523e-10,2.501795736388082e-10,4780.
0.65,5,3,3.90952107744313e10,0.006161691357324351,0.000010007537167602399,0.00026795945734759953,6.323343508864465e-10,2.126655944191726e-10,4745.
0.7000000000000001,5,3,3.880947947889247e10,0.007686531248752509,0.000010353470275414353,0.00022331487134527383,7.580103167472005e-10,1.7723324475548174e-10,4710.
0.7500000000000001,5,3,3.852571794270247e10,0.009820042842977706,0.00001067528094663107,0.00018111695260809683,9.34211350087087e-10,1.437426410883379e-10,4675.
0.8000000000000002,5,3,3.824390160764374e10,0.013018256089206155,0.000010974135709424979,0.00014119755541504032,1.198787277828756e-9,1.1206029419045392e-10,4640.
0.8500000000000002,5,3,3.796399862748642e10,0.01834404462355923,0.000011250469864883335,0.00010339729305891334,1.6399551548372694e-9,8.205961290783352e-11,4605.
0.9000000000000002,5,3,3.768595162040846e10,0.028979961995843483,0.00001150237561985736,0.00006756595867645279,2.521862680929189e-9,5.36211047139182e-11,4570.
0.9500000000000003,5,3,3.740955068657623e10,0.06076688749456251,0.000011714400771213504,0.00003356270214768326,5.159281943407991e-9,2.663158655640266e-11,4534.999999999999
0.05,5,4,3.2526150860681183e10,0.00020374903456966178,1.3793956448003048e-6,0.003861424329772177,1.1761103187280503e-10,8.580942860582914e-10,5355.
0.1,5,4,3.275357070878321e10,0.0003496356590808989,1.5456541232160815e-6,0.003502144174358637,1.3042350075864868e-10,7.782542453432309e-10,5310.
0.15000000000000002,5,4,3.298249295361426e10,0.0005026255398326197,1.6942028266626386e-6,0.0031868624739495623,1.438301843114461e-10,7.081916391866681e-10,5265.
0.2,5,4,3.3212992140428436e10,0.0006710151425902781,1.8326459311527623e-6,0.002896839684787848,1.585199083708239e-10,6.437421242030422e-10,5220.
0.25,5,4,3.3445110745905586e10,0.0008605915907297392,1.9634873844787743e-6,0.002625906909912988,1.7497312792664124e-10,5.835348342175238e-10,5175.
0.3,5,4,3.3678878767048332e10,0.0010772949598868598,2.0878452441462173e-6,0.0023713096360916033,1.936829543416655e-10,5.269576550133733e-10,5130.
0.35,5,4,3.3914320267859364e10,0.0013282271354460007,2.2063429156173162e-6,0.002131510872549541,2.1523890938306564e-10,4.736690328996795e-10,5085.
0.39999999999999997,5,4,3.4151456208184353e10,0.0016225025000873097,2.319406159120698e-6,0.0019054588112190044,2.403975399161696e-10,4.234352325182178e-10,5040.
0.44999999999999996,5,4,3.439030585504691e10,0.0019723363216369713,2.427377673979627e-6,0.0016923038080490435,2.7017275704885873e-10,3.760674437725914e-10,4995.
0.49999999999999994,5,4,3.463088755121063e10,0.0023946892374450378,2.5305635827337374e-6,0.00149128273344724,3.059723285926334e-10,3.313960818850063e-10,4950.
0.5499999999999999,5,4,3.487321915127966e10,0.0029139594077943753,2.6292514666633046e-6,0.0013016726302357614,3.4982132567517444e-10,2.8926048909749043e-10,4905.
0.6,5,4,3.5117318259502945e10,0.003566665819462693,2.723715596242829e-6,0.0011227744460770043,4.047508316417991e-10,2.495053195395973e-10,4860.
0.65,5,4,3.5363202318506096e10,0.004410126914432835,2.8142157111196913e-6,0.00095390971728216,4.755182573374285e-10,2.1197980208261798e-10,4815.
0.7000000000000001,5,4,3.56108885324013e10,0.005539800708767488,2.9009911409323235e-6,0.0007944223723238154,5.70046548406534e-10,1.7653814069192038e-10,4770.
0.7500000000000001,5,4,3.5860393500907715e10,0.0071274074292921995,2.9842481295186295e-6,0.0006436820371365874,7.025883139153102e-10,1.4304024799670487e-10,4725.
0.8000000000000002,5,4,3.611173214026764e10,0.009516169043730486,3.0641302066886057e-6,0.0005010872281717348,9.016305813735654e-10,1.1135245250557872e-10,4680.
0.8500000000000002,5,4,3.636491429589595e10,0.013506252147100708,3.1406322668784155e-6,0.00036606779266360715,1.2335861782594317e-9,8.134803383839826e-11,4635.
0.9000000000000002,5,4,3.661993104843806e10,0.02149471205604959,3.2132607560085027e-6,0.00023808642530628188,1.897407581564138e-9,5.290753161223819e-11,4590.
0.9500000000000003,5,4,3.687665895527998e10,0.045426048081322515,3.2786676484586328e-6,0.00011663930706065149,3.884472471139836e-9,2.5918691043005718e-11,4544.999999999999
0.05,5,5,3.9102774893802734e11,0.00037412540207490435,4.097101635920144e-6,0.004290396719882842,1.2937093087863755e-10,1.7161586692241311e-9,4975.
0.1,5,5,3.590573416454811e11,0.0006407443927166044,4.437081188953351e-6,0.003891190249741729,1.4346416780438615e-10,1.5564760689167078e-9,4950.
0.15000000000000002,5,5,3.3079168077966046e11,0.0009040155071548626,4.7010298076167075e-6,0.0035408705952715246,1.582109842860796e-10,1.4163481951033532e-9,4925.
0.2,5,5,3.0473496014970654e11,0.001177597180922044,4.934739140707233e-6,0.003218616406551507,1.7436905108847176e-10,1.2874465071647807e-9,4900.
0.25,5,5,2.8034899376128094e11,0.0014694859820648032,5.145797205305041e-6,0.0029175735966948486,1.9246683209316519e-10,1.1670293699824755e-9,4875.
0.3,5,5,2.5737787118789243e11,0.001786991078755591,5.3350394126742035e-6,0.002634681753944925,2.1304670370985264e-10,1.0538726185272313e-9,4850.
0.35,5,5,2.3567397430734625e11,0.002138371024272504,5.502141310324881e-6,0.0023682332071477573,2.367570767288957e-10,9.472931839700412e-10,4825.
0.39999999999999997,5,5,2.1513685259310553e11,0.0025339545458790617,5.6469715751163216e-6,0.0021170593309697153,2.6443006227927363e-10,8.468236157179982e-10,4800.
0.44999999999999996,5,5,1.9568819718425546e11,0.0029874133001484846,5.769884905489393e-6,0.0018802160931270513,2.97180828496355e-10,7.520863002491897e-10,4775.
0.49999999999999994,5,5,1.772607623046759e11,0.00351760385006081,5.871701631804792e-6,0.0016568555646797492,3.365577139340356e-10,6.627420651483186e-10,4750.
0.5499999999999999,5,5,1.597933131256825e11,0.004151543399999056,5.953598133427281e-6,0.0014461744365283041,3.847879672018448e-10,5.784695855731901e-10,4725.
0.6,5,5,1.4322834927487637e11,0.004929566551992318,6.016983913548884e-6,0.0012473959501996526,4.4520522675041735e-10,4.989581563399091e-10,4700.
0.65,5,5,1.2751114214320883e11,0.005914871141543923,6.063390463156663e-6,0.0010597662175844793,5.230416598147301e-10,4.239062193934823e-10,4675.
0.7000000000000001,5,5,1.1258938897362578e11,0.007212585589759931,6.094376564217517e-6,0.000882556228044649,6.270106187106012e-10,3.530221658031323e-10,4650.
0.7500000000000001,5,5,9.841314050344472e10,0.009011684858368334,6.111442861185945e-6,0.0007150655232354722,7.727859833392194e-10,2.860258038276846e-10,4625.
0.8000000000000002,5,5,8.493483165014804e10,0.011689699265005592,6.11593151506603e-6,0.0005566257464865796,9.91693840995156e-10,2.226497740126272e-10,4600.
0.8500000000000002,5,5,7.210933111012732e10,0.01612650824927413,6.108829041975359e-6,0.00040660335520587004,1.3567599000259534e-9,1.62640620200527e-10,4575.
0.9000000000000002,5,5,5.989396388742432e10,0.02495730714455064,6.090077860982385e-6,0.0002644013066701813,2.0867157942442626e-9,1.0575940814073902e-10,4550.
0.9500000000000003,5,5,4.824841397600046e10,0.051308263499161295,6.053888803945649e-6,0.00012945976811550456,4.2711286481312115e-9,5.178162114051352e-11,4524.999999999999
0.05,6,1,4.790430863640471e10,0.00005470879342695748,491.247486395475,0.00014037711857041484,9.775931781728763e-11,-3.514755136715556e-15,5445.
0.1,6,1,4.876265511515659e10,0.00009265208908487845,444.872861263096,0.000127232467022602,1.0843725251622081e-10,-5.723658394964837e-15,5590.
0.15000000000000002,6,1,4.967217363014298e10,0.00013255917397687693,404.57958218523265,0.00011581480401202446,1.197295946115487e-10,-7.72019511015188e-15,5735.
0.2,6,1,5.061447746597036e10,0.00017681207047741436,367.71538285797885,0.00010537101383088391,1.3218579972737496e-10,-9.598832632239997e-15,5880.
0.25,6,1,5.158271200923598e10,0.00022707427153709813,333.38649252310756,0.00009564729557100783,1.4620540930827632e-10,-1.1391091622429608e-14,6025.
0.3,6,1,5.2573591874290054e10,0.0002850559280155109,301.1851325724607,0.0000865278506414761,1.6220857574594296e-10,-1.3111276070266562e-14,6170.
0.35,6,1,5.358540751971499e10,0.0003528041033791391,270.8819081209605,0.00007794753958291768,1.8070352573563275e-10,-1.4767495213462674e-14,6315.
0.39999999999999997,6,1,5.46172944037667e10,0.0004329481325182976,242.32194376700483,0.00006986238941762166,2.023461316656298e-10,-1.6365357419947465e-14,6460.
0.44999999999999996,6,1,5.566889980676816e10,0.0005290140330684063,215.38381962087834,0.00006223793249589027,2.2801781665629744e-10,-1.7909409139743373e-14,6605.
0.49999999999999994,6,1,5.674020724614089e10,0.0006458998975773479,189.96209354219428,0.00005504424257028105,2.589441681903881e-10,-1.9403730490109967e-14,6749.999999999999
0.5499999999999999,6,1,5.7831434135179855e10,0.000790654426196885,165.95973756881574,0.00004825378611200943,2.968896261121727e-10,-2.085217901631262e-14,6895.
0.6,6,1,5.89429678488651e10,0.0009738316076244051,143.28499334474947,0.000041840528564819564,3.444965010433846e-10,-2.2258478173797923e-14,7040.
0.65,6,1,6.007532392326715e10,0.0012120016709552773,121.85022700791241,0.00003577960851392181,4.059135154568897e-10,-2.362623539700602e-14,7185.
0.7000000000000001,6,1,6.122911798677688e10,0.0015327693929401594,101.57165897630371,0.000030047260436817483,4.880520914816335e-10,-2.49589259045116e-14,7330.
0.7500000000000001,6,1,6.2405046702427895e10,0.001985810756389376,82.36943396236722,0.000024620834195533225,6.033493547122013e-10,-2.625985139651951e-14,7475.
0.8000000000000002,6,1,6.36038748541228e10,0.002670458102074298,64.16777957090856,0.00001947883979379625,7.766740766205443e-10,-2.7532053855688948e-14,7620.
0.8500000000000002,6,1,6.482642663112843e10,0.0038184329405035,46.8951415802084,0.000014600985604610912,1.0660388817521412e-9,-2.8778084432819387e-14,7765.000000000001
0.9000000000000002,6,1,6.607357915534061e10,0.006124632928922546,30.484253410316796,9.968197983678729e-6,1.6454130036355834e-9,-2.999911112662878e-14,7910.000000000001
0.9500000000000003,6,1,6.734625051544263e10,0.013060355950977024,14.872131022487634,5.562619767474372e-6,3.3838396385381773e-9,-3.1188713522552156e-14,8055.000000000001
0.05,6,2,1.175461706386918e10,0.6425142887818706,241.3414628629622,5.77713908887008e-6,0.20357695061312212,-2.5376560212399803e-9,9178.5
0.1,6,2,1.2809041907813599e10,1.0799610794186785,206.59522662147015,5.000157695080174e-6,0.16771220444952492,-3.4599777709063274e-9,9127.
0.15000000000000002,6,2,1.4479341812622107e10,1.5184146172089297,187.88129933706517,4.603662341729222e-6,0.14716776177629357,-4.1979649556612475e-9,9075.5
0.2,6,2,1.6482749721614397e10,1.9795885070498256,174.3709980961275,4.333317601681124e-6,0.13174937648753066,-4.845967353443371e-9,9024.
0.25,6,2,1.8796567178188538e10,2.477184573045167,163.41232479896922,4.127763564855239e-6,0.11893450099553618,-5.4321845737355295e-9,8972.5
0.3,6,2,2.145791279740081e10,3.0245304035824683,153.99344926669735,3.964501946850003e-6,0.10775584271297475,-5.968329253386546e-9,8921.
0.35,6,2,2.453732698011498e10,3.6373059771475313,145.6346810395894,3.833922217550513e-6,0.09775004896295038,-6.4608928478110705e-9,8869.5
0.39999999999999997,6,2,2.8139071309821686e10,4.335681114309351,138.07788424334433,3.732174485222415e-6,0.08866062010277674,-6.914774700648418e-9,8818.
0.44999999999999996,6,2,3.2412017125784515e10,5.146992901010672,131.17406222392805,3.6588047778027067e-6,0.08032975192427048,-7.334718999308175e-9,8766.5
0.49999999999999994,6,2,3.7571087725296524e10,6.10984536744816,124.83643692993769,3.6161049184327634e-6,0.0726524821104868,-7.72605415777031e-9,8715.
0.5499999999999999,6,2,4.393559825312143e10,7.28101339367677,119.02031767853504,3.6094145429485356e-6,0.06555548912165894,-8.095310375665998e-9,8663.5
0.6,6,2,5.199963402278136e10,8.747911384424983,113.7171213780545,3.6483868626799393e-6,0.058987306882044906,-8.4510886577563e-9,8612.
0.65,6,2,6.256939277984065e10,10.652813760446865,108.96004192207408,3.749856996283568e-6,0.05291518190981245,-8.805678284480583e-9,8560.5
0.7000000000000001,6,2,7.705501436944153e10,13.244251876087603,104.84688088038746,3.944184377593657e-6,0.047328033534163136,-9.178500674044443e-9,8509.
0.7500000000000001,6,2,9.816582675310028e10,16.999415604899237,101.60182817465676,4.290532425475705e-6,0.04224989748457632,-9.604360592062011e-9,8457.5
0.8000000000000002,6,2,1.3185390225917476e11,22.966293050857416,99.75381575608787,4.919712446176039e-6,0.03778224130267247,-1.0156577368175034e-8,8406.
0.8500000000000002,6,2,1.9423695500236078e11,33.982333724347406,100.77695080172516,6.186910606302119e-6,0.0342589208063986,-1.1029452840124253e-8,8354.5
0.9000000000000002,6,2,3.494738879806543e11,61.34177093978964,110.602792498553,9.50745913732922e-6,0.0331010672930804,-1.2989546728961888e-8,8303.
0.9500000000000003,6,2,1.4123461476280078e12,248.4709642895705,205.04589297839146,0.000032866457375088487,0.05292011940302425,-2.5746804797227704e-8,8251.5
0.05,6,3,4.383153573228851e10,0.00008331565288055066,1.7246620929008868e-6,0.0010816820722511181,1.5642930593385036e-10,8.584778199696572e-10,5350.
0.1,6,3,4.467043005043612e10,0.00014102939116584484,1.8747227040297984e-6,0.0009811248641483157,1.7347216587877848e-10,7.78670502034262e-10,5500.
0.15000000000000002,6,3,4.55229438456177e10,0.00020173328410994496,2.0137464937102717e-6,0.0008928892886794843,1.9130572240121507e-10,7.086422578004825e-10,5650.
0.2,6,3,4.639106905568428e10,0.00026906307699958325,2.1469260060153603e-6,0.0008117260727589679,2.108463159417804e-10,6.442269969904959e-10,5800.
0.25,6,3,4.7275977397242256e10,0.000345557682216437,2.276003477774423e-6,0.0007359063930172834,2.3273316798500572e-10,5.840526372703312e-10,5950.
0.3,6,3,4.817853362459137e10,0.0004338273049306267,2.4017782097241747e-6,0.0006646579755375649,2.576223988186492e-10,5.275062625683829e-10,6100.
0.35,6,3,4.909946443796343e10,0.0005369964975336102,2.52471108222595e-6,0.0005975498465382331,2.862984650698411e-10,4.742458299031677e-10,6250.
0.39999999999999997,6,3,5.003943121656458e10,0.0006590786734748503,2.645127085790277e-6,0.0005342871781869746,3.197681413840987e-10,4.24037348559296e-10,6400.
0.44999999999999996,6,3,5.0999066776747986e10,0.0008054560184930888,2.7632940560179324e-6,0.00047463196463916335,3.593807763931078e-10,3.7669192451627177e-10,6550.
0.49999999999999994,6,3,5.197899621136949e10,0.00098360510714898,2.879455054203354e-6,0.0004183705774901305,4.070100100280477e-10,3.320400107410272e-10,6699.999999999999
0.5499999999999999,6,3,5.297984986491203e10,0.0012042851853326384,2.9938413362734147e-6,0.0003653007408248273,4.6535129162134246e-10,2.8992106981853847e-10,6850.
0.6,6,3,5.4002272117951965e10,0.0014836057546685673,3.106676600729103e-6,0.00031522693851362466,5.384395119532135e-10,2.5017992876264436e-10,7000.
0.65,6,3,5.504692782049391e10,0.0018468587297896491,3.2181769452659273e-6,0.00026795945734760023,6.326083761530263e-10,2.1266601925544434e-10,7150.
0.7000000000000001,6,3,5.611450736194652e10,0.0023361767817725045,3.3285479743716215e-6,0.00022331487134527448,7.58407630562194e-10,1.7723376133003417e-10,7300.
