vf,c44,e15,q15,μ11,ϵ11,α11,ρ,c55e,e15e,q15e,ϵ11e,μ11e,α11e,ρe,c55f,e15f,q15f,ϵ11f,μ11f,α11f,ρf
0.8000000000000002,63603874854.1228,0.0026704581020742,64.16777957090856,1.94788397937e-05,7.766740766205442e-10,-2.7532053855688948e-14,7620.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.8500000000000002,64826426631.12843,0.0038184329405035,46.8951415802084,1.46009856046e-05,1.0660388817521412e-09,-2.8778084432819387e-14,7765.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9000000000000002,66073579155.34061,0.0061246329289225,30.484253410316796,9.968197983678727e-06,1.6454130036355832e-09,-2.999911112662878e-14,7910.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9500000000000004,67346250515.44263,0.013060355950977,14.872131022487634,5.562619767474372e-06,3.383839638538177e-09,-3.1188713522552156e-14,8055.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.05,11754617063.86918,0.6425142887818706,241.3414628629622,5.77713908887008e-06,0.2035769506131221,-2.5376560212399803e-09,9178.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.1,12809041907.8136,1.0799610794186785,206.59522662147015,5.000157695080174e-06,0.1677122044495249,-3.459977770906327e-09,9127.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.15,14479341812.622108,1.5184146172089297,187.88129933706517,4.603662341729222e-06,0.1471677617762935,-4.197964955661247e-09,9075.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.2,16482749721.614395,1.9795885070498256,174.3709980961275,4.333317601681124e-06,0.1317493764875306,-4.845967353443371e-09,9024.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.25,18796567178.188538,2.477184573045167,163.41232479896922,4.127763564855239e-06,0.1189345009955361,-5.4321845737355295e-09,8972.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.3,21457912797.40081,3.0245304035824683,153.99344926669735,3.964501946850003e-06,0.1077558427129747,-5.968329253386546e-09,8921.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.35,24537326980.11498,3.6373059771475313,145.6346810395894,3.833922217550513e-06,0.0977500489629503,-6.46089284781107e-09,8869.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.3999999999999999,28139071309.82169,4.335681114309351,138.07788424334433,3.732174485222415e-06,0.0886606201027767,-6.914774700648418e-09,8818.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.4499999999999999,32412017125.784515,5.146992901010672,131.17406222392805,3.6588047778027063e-06,0.0803297519242704,-7.334718999308175e-09,8766.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.4999999999999999,37571087725.29653,6.10984536744816,124.83643692993768,3.6161049184327634e-06,0.0726524821104868,-7.72605415777031e-09,8715.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.5499999999999999,43935598253.12143,7.28101339367677,119.02031767853504,3.609414542948536e-06,0.0655554891216589,-8.095310375665998e-09,8663.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.6,51999634022.78136,8.747911384424983,113.7171213780545,3.6483868626799393e-06,0.0589873068820449,-8.4510886577563e-09,8612.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.65,62569392779.84065,10.652813760446865,108.96004192207408,3.749856996283568e-06,0.0529151819098124,-8.805678284480583e-09,8560.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.7000000000000001,77055014369.44153,13.244251876087604,104.84688088038746,3.944184377593657e-06,0.0473280335341631,-9.178500674044444e-09,8509.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.7500000000000001,98165826753.10028,16.999415604899237,101.60182817465676,4.290532425475705e-06,0.0422498974845763,-9.604360592062013e-09,8457.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.8000000000000002,131853902259.17476,22.966293050857416,99.75381575608787,4.919712446176039e-06,0.0377822413026724,-1.0156577368175034e-08,8406.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.8500000000000002,194236955002.3608,33.982333724347406,100.77695080172516,6.186910606302119e-06,0.0342589208063986,-1.1029452840124253e-08,8354.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.9000000000000002,349473887980.6543,61.34177093978964,110.602792498553,9.50745913732922e-06,0.0331010672930804,-1.2989546728961888e-08,8303.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.9500000000000004,1412346147628.0078,248.4709642895705,205.04589297839144,3.2866457375e-05,0.0529201194030242,-2.5746804797227704e-08,8251.5,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.05,43831535732.28851,8.33156528805e-05,1.7246620929008868e-06,0.0010816820722511,1.5642930593385036e-10,8.584778199696571e-10,5350.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.1,44670430050.43612,0.0001410293911658,1.8747227040297984e-06,0.0009811248641483,1.7347216587877848e-10,7.78670502034262e-10,5500.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.15,45522943845.6177,0.0002017332841099,2.0137464937102717e-06,0.0008928892886794,1.9130572240121507e-10,7.086422578004825e-10,5650.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.2,46391069055.68428,0.0002690630769995,2.1469260060153603e-06,0.0008117260727589,2.1084631594178039e-10,6.442269969904958e-10,5800.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.25,47275977397.242256,0.0003455576822164,2.276003477774423e-06,0.0007359063930172,2.327331679850057e-10,5.840526372703311e-10,5950.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.3,48178533624.59137,0.0004338273049306,2.4017782097241747e-06,0.0006646579755375,2.5762239881864916e-10,5.275062625683828e-10,6100.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.35,49099464437.96343,0.0005369964975336,2.52471108222595e-06,0.0005975498465382,2.8629846506984105e-10,4.742458299031677e-10,6250.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.3999999999999999,50039431216.56458,0.0006590786734748,2.645127085790277e-06,0.0005342871781869,3.197681413840987e-10,4.24037348559296e-10,6400.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.4499999999999999,50999066776.747986,0.000805456018493,2.7632940560179324e-06,0.0004746319646391,3.5938077639310775e-10,3.766919245162717e-10,6550.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.4999999999999999,51978996211.36949,0.0009836051071489,2.879455054203354e-06,0.0004183705774901,4.0701001002804764e-10,3.320400107410272e-10,6699.999999999999,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.5499999999999999,52979849864.91203,0.0012042851853326,2.9938413362734147e-06,0.0003653007408248,4.6535129162134246e-10,2.8992106981853847e-10,6850.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.6,54002272117.951965,0.0014836057546685,3.106676600729103e-06,0.0003152269385136,5.384395119532135e-10,2.5017992876264436e-10,7000.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.65,55046927820.49391,0.0018468587297896,3.2181769452659273e-06,0.0002679594573476,6.326083761530262e-10,2.1266601925544432e-10,7150.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.7000000000000001,56114507361.94652,0.0023361767817725,3.3285479743716215e-06,0.0002233148713452,7.58407630562194e-10,1.7723376133003414e-10,7300.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.7500000000000001,57205730929.52826,0.0030273747769598,3.437978152181895e-06,0.000181116952608,9.348192089484335e-10,1.4374328475939168e-10,7450.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.8000000000000002,58321352240.019905,0.0040720386555129,3.546623098032676e-06,0.000141197555415,1.199793891984843e-09,1.1206112693929207e-10,7600.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.8500000000000002,59462161734.30785,0.0058237361406705,3.65455989495934e-06,0.0001033972930589,1.6418472601685526e-09,8.206075872656484e-11,7750.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.9000000000000002,60628988212.77945,0.0093424952903318,3.761605957889861e-06,6.75659586764e-05,2.5263522747756463e-09,5.362287313017809e-11,7900.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.9500000000000004,61822688465.71596,0.0199203677588332,3.8660544801910154e-06,3.35627021476e-05,5.178138643604217e-09,2.6635209119743937e-11,8050.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.05,33401593657.801987,5.674900662e-05,1.044417396043538e-06,0.0038614243297721,1.1761717214243562e-10,8.580942923115348e-10,5540.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.1,34506010280.07808,9.4279145774e-05,1.021713302516767e-06,0.0035021441743586,1.3043179300793194e-10,7.782542556870712e-10,5680.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.15,35637411682.0372,0.0001338505672166,1.0046574297294156e-06,0.0031868624739495,1.438409803704815e-10,7.081916535464658e-10,5820.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.2,36803287082.39574,0.0001781229363132,9.911793978202843e-07,0.0028968396847878,1.5853374773328015e-10,6.437421427215886e-10,5960.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.25,38008166687.05501,0.000228960210453,9.806340644757622e-07,0.0026259069099129,1.7499074845641696e-10,5.83534857159184e-10,6100.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.3,39255553360.54084,0.0002882898441298,9.72759422097279e-07,0.0023713096360916,1.9370535149485952e-10,5.269576827516948e-10,6240.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.35,40548545074.58412,0.0003584298127148,9.674293650295023e-07,0.0021315108725495,2.152674364134505e-10,4.736690659310816e-10,6380.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.3999999999999999,41890103172.97626,0.0004423676001665,9.645723300710816e-07,0.001905458811219,2.4043406645200186e-10,4.2343527149278567e-10,6520.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.4499999999999999,43283192117.324554,0.0005441197132047,9.6414046697899e-07,0.001692303808049,2.702199229407603e-10,3.760674895439023e-10,6660.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.4999999999999999,44730864480.78107,0.0006692765134337,9.66097493829206e-07,0.0014912827334472,3.0603396322560397e-10,3.3139613558734984e-10,6799.999999999999,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.5499999999999999,46236320479.89307,0.0008258952542742,9.704142132140474e-07,0.0013016726302357,3.499031703305081e-10,2.8926055226730533e-10,6940.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.6,47802955414.97174,0.0010260545522752,9.770672830336729e-07,0.001122774446077,4.04861850512209e-10,2.4950539431354536e-10,7080.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.65,49434401873.54961,0.0012887360820533,9.860392837107295e-07,0.0009539097172821,4.756731754711747e-10,2.119798915375405e-10,7220.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.7000000000000001,51134570628.9279,0.0016455841697809,9.973190752300885e-07,0.0007944223723238,5.702711816633831e-10,1.7653824946820848e-10,7360.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.7500000000000001,52907692778.48742,0.0021535728809221,1.010901659338605e-06,0.0006436820371365,7.029320148307398e-10,1.4304038354466718e-10,7500.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.8000000000000002,54758364986.383896,0.002926665603055,1.0267861772552474e-06,0.0005010872281717,9.021998183195423e-10,1.1135262788789038e-10,7640.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.8500000000000002,56691599299.983,0.0042307627289306,1.044967547849439e-06,0.0003660677926636,1.234656355066552e-09,8.134827519482509e-11,7780.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.9000000000000002,58712878259.88967,0.0068632875572591,1.0653995230955344e-06,0.0002380864253062,1.899947771148681e-09,5.2907904233556986e-11,7920.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.9500000000000004,60828209071.72911,0.014807015719679,1.0877293688811783e-06,0.0001166393070606,3.895151822845605e-09,2.5919455074179045e-11,8060.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.05,398600876232.5751,0.000116467827109,2.283821234469636e-06,0.0042903967198828,1.293783673740177e-10,1.7161586816282963e-09,5160.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.1,369384094903.4969,0.0002021120254903,2.322238311797422e-06,0.0038911902497417,1.4347421347267995e-10,1.5564760894359771e-09,5320.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.15,343206774410.6792,0.0002873160396177,2.3387848208487587e-06,0.0035408705952715,1.5822406507417787e-10,1.4163482235881822e-09,5480.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.2,318933347143.63116,0.0003762475400274,2.3478425522386456e-06,0.0032186164065515,1.743858203302789e-10,1.2874465438968194e-09,5640.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.25,296127982603.056,0.0004714560049593,2.3521685270127622e-06,0.0029175735966948,1.9248818335310018e-10,1.167029415484318e-09,5800.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.3,274573942417.3768,0.0005753267401787,2.3522878886640184e-06,0.0026346817539449,2.1307384243732494e-10,1.0538726735377503e-09,5960.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.35,254142408292.5096,0.0006905807693871,2.3482421745303414e-06,0.0023682332071477,2.367916415370013e-10,9.472932494714311e-10,6120.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.3999999999999999,234744552518.25095,0.0008206334693049,2.3400380952835234e-06,0.0021170593309697,2.6447431687632517e-10,8.468236929967161e-10,6280.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.4499999999999999,216311217349.7672,0.0009700122946073,2.3277635903418517e-06,0.001880216093127,2.9723796892057485e-10,7.520863909945783e-10,6440.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.4999999999999999,198783572503.8543,0.0011449665529713,2.3116020415832907e-06,0.0016568555646797,3.366323760315801e-10,6.62742171605463e-10,6599.999999999999,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.5499999999999999,182108647065.6081,0.0013544549063854,2.2918147312420913e-06,0.0014461744365283,3.8488710083580527e-10,5.784697107833041e-10,6760.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.6,166237175512.21204,0.0016118578471751,2.268715763795274e-06,0.0012473959501996,4.4533968232580333e-10,4.989583045324118e-10,6920.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.65,151122582025.98743,0.001938148661034,2.242648055245056e-06,0.0010597662175844,5.232292594092197e-10,4.2390639665890716e-10,7080.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.7000000000000001,136720529245.3295,0.002368228922739,2.2139629274192104e-06,0.0008825562280446,6.272826054039862e-10,3.5302238132697285e-10,7240.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.7500000000000001,122988740651.85704,0.0029648604796125,2.183003001530669e-06,0.0007150655232354,7.732020799008622e-10,2.8602607235720497e-10,7400.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.8000000000000002,109886946628.255,0.0038534845007656,2.1500855655186196e-06,0.0005566257464865,9.923828752313876e-10,2.226501214030353e-10,7560.0,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.8500000000000002,97376876995.60986,0.0053266397984779,2.1154768828086667e-06,0.0004066033552058,1.3580550741508115e-09,1.6264109818624338e-10,7720.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.9000000000000002,85422260718.37222,0.0082613863512869,2.0793126769641433e-06,0.0002644013066701,2.0897893577603768e-09,1.0576014592022386e-10,7880.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.9500000000000004,73988806383.16043,0.0170373080419966,2.041068626321288e-06,0.0001294597681155,4.284045053579119e-09,5.1783133274342535e-11,8040.000000000001,63000000000.0,11.1,0.0,2.779e-06,1.256e-06,0,8200,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.05,45780027061.58737,0.0001287736522341,493.89562313173894,0.0001412643895118,9.855772832824535e-11,-1.1820260595074315e-14,5265.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.1,44364908578.46741,0.0002266389957413,447.71018537584126,0.0001282115062005,1.0962505195180228e-10,-1.735576915572956e-14,5230.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.15,43009283580.0034,0.0003275100091339,407.29093891859213,0.0001167818342577,1.212493151995056e-10,-2.1928574764736137e-14,5195.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.2,41700655104.42232,0.000435785188327,370.17658733369785,0.0001062832136334,1.3401221312432348e-10,-2.597947608717289e-14,5160.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.25,40432710939.651306,0.0005545081204936,335.54498402024547,9.64843249773e-05,1.4832543958607536e-10,-2.9650753603350976e-14,5125.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.3,39201567751.17591,0.0006867774166438,303.02371237564466,8.72803289344e-05,1.6461519602462516e-10,-3.300447880385229e-14,5090.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.35,38004549004.472496,0.0008362792736216,272.4033321275797,7.86122387678e-05,1.8339318184212903e-10,-3.607441141299313e-14,5055.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.3999999999999999,36839658424.95667,0.0010077313331636,243.54108642597063,7.04398390294e-05,2.0531744092518837e-10,-3.888315657827694e-14,5020.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.4499999999999999,35705314294.02771,0.0012074464044033,216.32321480363905,6.27310832217e-05,2.3127082448646908e-10,-4.1448740340160756e-14,4985.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.4999999999999999,34600200990.26214,0.0014441817772538,190.64920081335333,5.54576602021e-05,2.624798745269844e-10,-4.3787269287856374e-14,4950.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.5499999999999999,33523180135.74926,0.0017305283333242,166.42517985227235,4.85931373107e-05,3.0070964057144505e-10,-4.5913978160758903e-14,4915.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.6,32473234881.76824,0.0020853265567052,143.56138234797652,4.21122390073e-05,3.4860273487715055e-10,-4.7843580561051104e-14,4880.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.65,31449433882.59792,0.0025381439330056,121.97136422848868,3.59906287074e-05,4.1030781369926907e-10,-4.9590317180245017e-14,4845.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.7000000000000001,30450907540.787624,0.0031382226494153,101.57198694193748,3.02049018694e-05,4.927356342100397e-10,-5.116787426030807e-14,4810.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.7500000000000001,29476832135.74855,0.0039741570962819,82.28365963726631,2.4732653171e-05,6.083213988284073e-10,-5.2589233945464814e-14,4775.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.8000000000000002,28526419017.823704,0.0052230735084754,64.03061920599588,1.95525546106e-05,7.819286818496581e-10,-5.3866429226050125e-14,4740.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.8500000000000002,27598906651.218235,0.0072981181566294,46.741152917715624,1.46444176754e-05,1.071554125147117e-09,-5.500998348224182e-14,4705.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9000000000000002,26693551911.97998,0.0114380842625367,30.347731709897175,9.989230541398674e-06,1.6511005121727731e-09,-5.6026867886160825e-14,4670.0,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9500000000000004,25809597850.946053,0.0238296346347849,14.787052320161605,5.569169752137233e-06,3.389063147107677e-09,-5.690645720697551e-14,4634.999999999999,22800000000.0,15.6,0.0,2.19e-06,1.256e-06,0,4600,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
